# ----------------------------------------
# Aerlingus.com All Website Traffic (excluding internal EI traffic) UA
# New Custom Report
# 20180212-20180212
# ----------------------------------------

Transaction ID,Booked Origin Airport,Booked Destination Airport,trans_Date,Quantity
2SGS42|46744be0a975c8e919881c16b4b8db3ad553bd56,LHR,EWR,2018-02-12T00:23:12.072Z,1
2SGT8B|47bb258544d78482937dac8a26a5f9fce0672be1,DUB,YYZ,2018-02-12T01:05:58.037Z,1
2SGT8B|47bb258544d78482937dac8a26a5f9fce0672be1,YYZ,DUB,2018-02-12T01:05:58.037Z,1
2SGTYB|7a2ea6bf3c05b01158db071327354c771c0654c2,LYS,DUB,2018-02-12T01:43:58.172Z,1
2SGUC6|ba33eb6141c4239da5803d8dcbe447f501a04b55,DUB,LYS,2018-02-12T02:10:20.417Z,1
2SGUMJ|6023b660a47f7638f8c0604ebff2531e93ebf7dc,KIR,LAX,2018-02-12T02:32:03.737Z,1
2SGUMJ|6023b660a47f7638f8c0604ebff2531e93ebf7dc,LAX,KIR,2018-02-12T02:32:03.737Z,1
2SGUR6|0cf480ed3b38366892d7f22e415af092d6da5f2e,ORK,CDG,2018-02-12T02:37:54.407Z,1
2SGV86|af7846237d648ffecbcf682936b65825796f092d,DUB,ORD,2018-02-12T02:56:36.112Z,1
2SGV86|af7846237d648ffecbcf682936b65825796f092d,ORD,DUB,2018-02-12T02:56:36.112Z,1
2SGVGJ|d65fc561980db9b8620bf5aed2ae097fe6c81aff,DCA,DUB,2018-02-12T03:07:22.720Z,1
2SGVGJ|d65fc561980db9b8620bf5aed2ae097fe6c81aff,SNN,DCA,2018-02-12T03:07:22.720Z,1
2SGWFW|121a9a9fcac4887c2999fd526107f570b5462f09,DUB,YYZ,2018-02-12T04:36:53.447Z,1
2SGWFW|121a9a9fcac4887c2999fd526107f570b5462f09,YYZ,DUB,2018-02-12T04:36:53.447Z,1
2SGWNS|870004c6ba6fd33e939861c0fb6aa0d88b708a9b,BCN,BOS,2018-02-12T04:57:03.262Z,1
2SGYES|24a06a9883252242d63854290404a5eba3ca9a95,BIO,DUB,2018-02-12T06:32:57.754Z,1
2SGYES|24a06a9883252242d63854290404a5eba3ca9a95,DUB,BIO,2018-02-12T06:32:57.754Z,1
2SGZTF|fdad197f7ba8069e7b9785bcafcb8857526ba6b8,DUB,HAM,2018-02-12T07:32:57.166Z,1
2SGZTF|fdad197f7ba8069e7b9785bcafcb8857526ba6b8,HAM,DUB,2018-02-12T07:32:57.166Z,1
2SGZWN|9f28f9ef61c78e283814a4d5b36c0d25d426dba7,DUB,IOM,2018-02-12T07:36:31.680Z,1
2SGZWN|9f28f9ef61c78e283814a4d5b36c0d25d426dba7,IOM,DUB,2018-02-12T07:36:31.680Z,1
2SH2P6|c4ceab7dcc75aa63d9dd4a83c8a7429929e59019,LHR,SNN,2018-02-12T08:09:24.267Z,1
2SH2P6|c4ceab7dcc75aa63d9dd4a83c8a7429929e59019,SNN,LHR,2018-02-12T08:09:24.267Z,1
2SH3N2|10dd0d50b2502153829179e86308cfa36b285d27,BUD,DUB,2018-02-12T08:43:41.505Z,1
2SH3N2|10dd0d50b2502153829179e86308cfa36b285d27,DUB,BUD,2018-02-12T08:43:41.505Z,1
2SH3P2|c5381261b1907ccb1506125708195e05fd4d206e,DUB,GLA,2018-02-12T08:45:30.289Z,1
2SH3P2|c5381261b1907ccb1506125708195e05fd4d206e,GLA,DUB,2018-02-12T08:45:30.289Z,1
2SH4D2|105a2999635d53d4cfdf200fd8aeef7a65fa5c61,DUB,MAN,2018-02-12T09:06:09.234Z,1
2SH4D2|105a2999635d53d4cfdf200fd8aeef7a65fa5c61,MAN,DUB,2018-02-12T09:06:09.234Z,1
2SH4YF|4bfff7bc71eb64b41bae328d66906385bee2fdaf,BDL,DUB,2018-02-12T09:29:14.046Z,1
2SH4YF|4bfff7bc71eb64b41bae328d66906385bee2fdaf,DUB,BDL,2018-02-12T09:29:14.046Z,1
2SH5BN|7c3246c8ccdaa435bc9d60d98a7b8ee1037a72df,DUB,FAO,2018-02-12T09:36:04.439Z,1
2SH5BN|7c3246c8ccdaa435bc9d60d98a7b8ee1037a72df,FAO,DUB,2018-02-12T09:36:04.439Z,1
2SH5C6|d72f3c11b198e3f1415eb8469de700a74eca067e,DUB,LGW,2018-02-12T09:36:56.055Z,1
2SH5DN|d777b16de902b2fa29a9b506593d9e1e7b6f63cb,LHR,SNN,2018-02-12T09:38:02.853Z,1
2SH5DN|d777b16de902b2fa29a9b506593d9e1e7b6f63cb,SNN,LHR,2018-02-12T09:38:02.853Z,1
2SH5LW|f10d49ea09292bb3ce5337d2995180b264fed864,BHD,LHR,2018-02-12T09:48:29.423Z,1
2SH5QF|9b1155dab349b601fa8729e09894913baa1b8365,DUB,MAD,2018-02-12T09:52:42.004Z,1
2SKF26|a593ffaa083f7ce868f12613ee04363cbf7e7ae1,DUB,SFO,2018-02-12T00:00:39.322Z,1
2SKF26|a593ffaa083f7ce868f12613ee04363cbf7e7ae1,SFO,DUB,2018-02-12T00:00:39.322Z,1
2SKGEW|3ba617fafb10acef9f46bac5504d56ff7aea702f,DUB,MAN,2018-02-12T00:38:03.055Z,1
2SKGEW|3ba617fafb10acef9f46bac5504d56ff7aea702f,MAN,DUB,2018-02-12T00:38:03.055Z,1
2SKGKN|78ceeff475dd31a27c3eaba618383a6732a1a2ef,DUB,EWR,2018-02-12T00:48:30.375Z,1
2SKGKN|78ceeff475dd31a27c3eaba618383a6732a1a2ef,EWR,DUB,2018-02-12T00:48:30.375Z,1
2SKHTS|f485611f4749225b1500e7c8b28e8f4280593742,PIT,DUB,2018-02-12T01:51:02.410Z,1
2SKJL6|23160e0272f1b777151df1812f9d006d46a85afb,DUB,EWR,2018-02-12T04:07:05.582Z,1
2SKJL6|23160e0272f1b777151df1812f9d006d46a85afb,EWR,DUB,2018-02-12T04:07:05.582Z,1
2SKLJN|e34f5882904958c3e8f72a1a3c9627d94a88b27b,BHD,LHR,2018-02-12T06:12:16.711Z,1
2SKMFJ|8b9483765e2804e8c86c9e9f777c4508882b9280,LGW,DUB,2018-02-12T06:47:58.818Z,1
2SKNPW|cad8420d73cf5d9e9cf3ddfbbfa6ebe8443ac9f9,ORK,MAN,2018-02-12T07:39:23.235Z,1
2SKPC2|4488a92bd69bd987f92ec3060a00834132a8cfeb,NQY,DUB,2018-02-12T08:15:11.969Z,1
2SKPMB|bf4184378fab64cdf8e64338b260f2d2e61647c1,LHR,BHD,2018-02-12T08:22:57.342Z,1
2SKPNS|22c70883838090109025de4b87c515cd4e603962,MXP,DUB,2018-02-12T08:25:20.391Z,1
2SKPSJ|7746c330fd95c5079f0407a03c6001c5679a5bc7,LHR,ORK,2018-02-12T08:30:26.251Z,1
2SKPSJ|7746c330fd95c5079f0407a03c6001c5679a5bc7,ORK,LHR,2018-02-12T08:30:26.251Z,1
2SKQ6J|37b09b4160cbce933bd6da54e8785876bf2d9108,BUD,DUB,2018-02-12T08:45:04.098Z,1
2SKQ72|d52080cb712b188cc581de89744be287af690f7e,BHD,LHR,2018-02-12T08:45:51.437Z,1
2SKQ72|d52080cb712b188cc581de89744be287af690f7e,LHR,BHD,2018-02-12T08:45:51.437Z,1
2SKQAN|d55584e8c6104841608799337af29032068157ae,MAD,DUB,2018-02-12T08:48:41.209Z,1
2SKQB2|fbc7dcec9680cd88f1b549467d1382d591b99d18,DUB,LGW,2018-02-12T08:49:38.505Z,1
2SKQB2|fbc7dcec9680cd88f1b549467d1382d591b99d18,LGW,DUB,2018-02-12T08:49:38.505Z,1
2SKQI2|7801d02c24a648e0e136e16786a1b80c728b5e53,DUB,GLA,2018-02-12T08:55:42.930Z,1
2SKQI2|7801d02c24a648e0e136e16786a1b80c728b5e53,GLA,DUB,2018-02-12T08:55:42.930Z,1
2SKQKN|e01c0cc07899e37e6d85ac07e9bf0429c5b5ced1,DUB,LHR,2018-02-12T08:58:10.799Z,1
2SKQKN|e01c0cc07899e37e6d85ac07e9bf0429c5b5ced1,LHR,DUB,2018-02-12T08:58:10.799Z,1
2SKQM6|40f5579ce7ba7d9fb696cd3bf5741c2ddd4d6687,LHR,ORK,2018-02-12T09:00:23.471Z,1
2SKQM6|40f5579ce7ba7d9fb696cd3bf5741c2ddd4d6687,ORK,LHR,2018-02-12T09:00:23.471Z,1
2SKQP6|e9c3f0945debf637c6e27fcc2a6b8062ed00febd,ZRH,DUB,2018-02-12T09:02:40.291Z,1
2SKQZW|f97927743249bfbd7c94241cd30e6eb6efde2ddb,LHR,BHD,2018-02-12T09:14:24.897Z,1
2SKRQS|dd06a6dabe592cade04cbed1d0781e5f27540cbf,BRU,DUB,2018-02-12T09:30:48.732Z,1
2SKRQS|dd06a6dabe592cade04cbed1d0781e5f27540cbf,DUB,BRU,2018-02-12T09:30:48.732Z,1
2SKS82|904d49220d4df2ea1beffcbf3a9292ca324d2675,AMS,DUB,2018-02-12T09:42:33.635Z,1
2SKS82|904d49220d4df2ea1beffcbf3a9292ca324d2675,DUB,AMS,2018-02-12T09:42:33.635Z,1
2SKSDW|d996634b37a3b98d61465365e52c7357258768a0,DUB,LYS,2018-02-12T09:47:56.435Z,1
2SKSDW|d996634b37a3b98d61465365e52c7357258768a0,LYS,DUB,2018-02-12T09:47:56.435Z,1
2SKSE6|10f8ad3333dc38a1375a14512fcd90e6535b2ee6,DUB,FRA,2018-02-12T09:48:31.818Z,1
2SKSE6|10f8ad3333dc38a1375a14512fcd90e6535b2ee6,FRA,DUB,2018-02-12T09:48:31.818Z,1
2STEVF|92775153e003332791ee599c8fc1f0511fa7b3d7,DUB,YYZ,2018-02-12T00:54:47.974Z,1
2STEVF|92775153e003332791ee599c8fc1f0511fa7b3d7,YYZ,DUB,2018-02-12T00:54:47.974Z,1
2STF56|4ae34e730598fc0d76d07a9b2ddeb172b8d09a0f,DUB,LHR,2018-02-12T01:11:27.700Z,1
2STF56|4ae34e730598fc0d76d07a9b2ddeb172b8d09a0f,LHR,DUB,2018-02-12T01:11:27.700Z,1
2STGX2|0372322e8484ba4065b8974dd8f9333eb6e2dde8,CDG,DUB,2018-02-12T03:10:06.242Z,1
2STGX2|0372322e8484ba4065b8974dd8f9333eb6e2dde8,DUB,TLS,2018-02-12T03:10:06.242Z,1
2STGY6|0f0160a7c6d8fc301711048c205f090eb10f5be4,AMS,ORD,2018-02-12T03:15:24.288Z,1
2STGY6|0f0160a7c6d8fc301711048c205f090eb10f5be4,ORD,AMS,2018-02-12T03:15:24.288Z,1
2STHSS|a54693249a4cc1163533c49d10e9c65478a16541,DUB,LGW,2018-02-12T04:18:03.853Z,1
2STHSS|a54693249a4cc1163533c49d10e9c65478a16541,LGW,DUB,2018-02-12T04:18:03.853Z,1
2STJGS|3d893c766a631b5e2577df7297a5d75fcdbae198,DUB,LGW,2018-02-12T06:05:22.844Z,1
2STLUB|ab536cf518d17eb0d2dd245f00ff7028a5ef61f9,BHD,LHR,2018-02-12T08:00:41.584Z,1
2STLVN|5e020f44a0ebf9bae3146d5c7308cfcadfff045b,DUB,HAM,2018-02-12T08:00:26.094Z,1
2STMAS|303c77d0a48c1652b7a6aece631839744f33bf21,EDI,DUB,2018-02-12T08:18:06.025Z,1
2STMKS|e46627a443917145ed84e4d81a779ee8b33ee98c,DUB,FRA,2018-02-12T08:23:22.132Z,1
2STMZW|ffee81842a9612294e5f6631a4432fbc3e02b2d2,DUB,CDG,2018-02-12T08:38:44.960Z,1
2STN2B|299455d86e4f8717f1149d0647ddff6eb9f38ecd,DUB,TLS,2018-02-12T08:39:34.426Z,1
2STN2B|299455d86e4f8717f1149d0647ddff6eb9f38ecd,TLS,DUB,2018-02-12T08:39:34.426Z,1
2STNM2|823b0057f5e95732ebfb8b7015e1d95832d7b6b3,BHD,FAO,2018-02-12T08:58:49.761Z,1
2STNM2|823b0057f5e95732ebfb8b7015e1d95832d7b6b3,FAO,BHD,2018-02-12T08:58:49.761Z,1
2STNRB|46efcc29726e7e54efb3dcf758b44887874c3234,BHX,DUB,2018-02-12T09:02:20.474Z,1
2STNRB|46efcc29726e7e54efb3dcf758b44887874c3234,DUB,BHX,2018-02-12T09:02:20.474Z,1
2STNV2|dbd3bf6ba409910b5038e01c1b0fcee0ea66fb45,ORK,LHR,2018-02-12T09:06:35.571Z,1
2STP2N|8964c8678ecdc34710ac8c3fe0a92dead7d2bc5c,DUB,TXL,2018-02-12T09:15:17.808Z,1
2STP4F|f77c8f3d1ababf532997648b6ef89e7ae4a5e093,BCN,DUB,2018-02-12T09:17:32.525Z,1
2STP4F|f77c8f3d1ababf532997648b6ef89e7ae4a5e093,DUB,BCN,2018-02-12T09:17:32.525Z,1
2STPDB|7ba629681cff2e94a145c4258b9052e5ffe7cf4a,LHR,ORK,2018-02-12T09:24:25.037Z,1
2STPDB|7ba629681cff2e94a145c4258b9052e5ffe7cf4a,ORK,LHR,2018-02-12T09:24:25.037Z,1
2STPJW|429bf6d96716902e60262c8e826515e44040fedb,LHR,ORK,2018-02-12T09:29:22.447Z,1
2STPTN|cd83c1bd0867217323b7444fa0851f0907a4b788,CDG,DUB,2018-02-12T09:35:05.321Z,1
2STPTN|cd83c1bd0867217323b7444fa0851f0907a4b788,DUB,CDG,2018-02-12T09:35:05.321Z,1
2STPWN|a8f9f959969b133c3a937e67ae59fb57733e25d6,BOD,DUB,2018-02-12T09:36:59.709Z,1
2STQ8S|abc2c0e927bac9aa7c1fd0ec88a06f3422e6a7f9,DUB,LIN,2018-02-12T09:48:29.833Z,1
2STQA6|43eebe91f67f2bab335ff7ccb542c4a9eb7d1d43,LHR,DUB,2018-02-12T09:49:24.129Z,1
2T7I8J|59f461d5b375622c943edfcc2ce7ed4c7505c5a4,DUS,DUB,2018-02-12T00:03:22.198Z,1
2T7ICN|97ac4ad80b0970de5786755010f9611eebc86d5b,BHX,DUB,2018-02-12T00:12:57.523Z,1
2T7JJ6|f2db01fb94161fe40c9cfb932b22d37493505b72,ORK,MAN,2018-02-12T00:40:51.042Z,1
2T7JTS|5607f9b35562e3dfa54262ea85117693d211ff41,DUB,JFK,2018-02-12T00:59:19.033Z,1
2T7JTS|5607f9b35562e3dfa54262ea85117693d211ff41,JFK,DUB,2018-02-12T00:59:19.033Z,1
2T7JZ6|2b7d3b8ee756b11570307b44f29bed73adc88b78,DUB,TXL,2018-02-12T01:13:23.711Z,1
2T7JZ6|2b7d3b8ee756b11570307b44f29bed73adc88b78,TXL,DUB,2018-02-12T01:13:23.711Z,1
2T7KJ6|ce0072b9828e39bc5329d6794ae976d8f7618b70,IOM,DUB,2018-02-12T01:32:10.981Z,1
2T7KV6|bdc237eb0a7bf2a8e2a9b086d71da239c037f733,CDG,ORD,2018-02-12T01:53:51.545Z,1
2T7KV6|bdc237eb0a7bf2a8e2a9b086d71da239c037f733,ORD,CDG,2018-02-12T01:53:51.545Z,1
2T7KWN|21f15750ea3e541f51786bf746a80fe92e176b20,DUB,IAD,2018-02-12T01:58:09.655Z,1
2T7KWN|21f15750ea3e541f51786bf746a80fe92e176b20,IAD,DUB,2018-02-12T01:58:09.655Z,1
2T7LWN|be75e26d099062b764bca1d97c761dda367e6872,DUB,SFO,2018-02-12T03:01:10.520Z,1
2T7LWN|be75e26d099062b764bca1d97c761dda367e6872,SFO,DUB,2018-02-12T03:01:10.520Z,1
2T7M8B|95cd357f479f44fd9dcd18f7394c3eb23355b648,EDI,PHL,2018-02-12T03:25:20.356Z,1
2T7M8B|95cd357f479f44fd9dcd18f7394c3eb23355b648,PHL,EDI,2018-02-12T03:25:20.356Z,1
2T7MJS|c442d30c320301e0342acedcbf524006c68b87da,DUB,YYZ,2018-02-12T03:49:39.473Z,1
2T7MJS|c442d30c320301e0342acedcbf524006c68b87da,YYZ,DUB,2018-02-12T03:49:39.473Z,1
2T7PPW|6b07747b33b6d6863510acd247c6d501acfc61e4,DUB,DUS,2018-02-12T06:12:13.738Z,1
2T7PPW|6b07747b33b6d6863510acd247c6d501acfc61e4,DUS,DUB,2018-02-12T06:12:13.738Z,1
2T7Q8B|2474249763b6c16f00e36b5dac9446f4e3cde31d,BHD,LHR,2018-02-12T06:32:27.053Z,1
2T7Q8B|2474249763b6c16f00e36b5dac9446f4e3cde31d,LHR,BHD,2018-02-12T06:32:27.053Z,1
2T7RV6|d0891ef8f2da1a7d58ffc68646fd88b15181ee65,DUB,DUS,2018-02-12T07:32:59.502Z,1
2T7RV6|d0891ef8f2da1a7d58ffc68646fd88b15181ee65,DUS,DUB,2018-02-12T07:32:59.502Z,1
2T7SAB|be8666e2a0b66b9388a31cb35a9a9202ccf567d4,FRA,DUB,2018-02-12T07:47:10.029Z,1
2T7T8S|5cbae7c1d4b9089d43d1925098ea508cd9f2fa0d,DUB,LGW,2018-02-12T08:29:36.039Z,1
2T7T8S|5cbae7c1d4b9089d43d1925098ea508cd9f2fa0d,LGW,DUB,2018-02-12T08:29:36.039Z,1
2T7TQJ|1f7e0c7cf3b08f3ac16346a85e07b1f31d4bc41b,DFW,DUB,2018-02-12T08:40:31.704Z,1
2T7TQJ|1f7e0c7cf3b08f3ac16346a85e07b1f31d4bc41b,DUB,BOS,2018-02-12T08:40:31.704Z,1
2T7TRF|802ff5b67698122694a8e0d799db2229150bf6b3,DUB,SFO,2018-02-12T08:46:43.176Z,1
2T7TRF|802ff5b67698122694a8e0d799db2229150bf6b3,SFO,DUB,2018-02-12T08:46:43.176Z,1
2T7TS6|5cd6cdd79fd244c2a961c802f1cfb1d997aa6fd9,AGP,DUB,2018-02-12T08:47:06.806Z,1
2T7TS6|5cd6cdd79fd244c2a961c802f1cfb1d997aa6fd9,DUB,AGP,2018-02-12T08:47:06.806Z,1
2T7TWJ|2f1684d091bbd7697831debda143e6644ace116e,DUB,LBA,2018-02-12T08:52:23.697Z,1
2T7TWJ|2f1684d091bbd7697831debda143e6644ace116e,LBA,DUB,2018-02-12T08:52:23.697Z,1
2T7U2J|3b76199e37b897f453959e24c42e732544233913,PRG,DUB,2018-02-12T08:56:44.508Z,1
2T7UEF|ec06f09459155b974b147daa770e5f117d1a4437,ABZ,DUB,2018-02-12T09:06:17.730Z,1
2T7UEF|ec06f09459155b974b147daa770e5f117d1a4437,DUB,ABZ,2018-02-12T09:06:17.730Z,1
2T7UQ2|39900fb526c52a809ced58732f78eef7e6836589,DUB,LHR,2018-02-12T09:18:13.188Z,1
2T7UQ2|39900fb526c52a809ced58732f78eef7e6836589,LHR,DUB,2018-02-12T09:18:13.188Z,1
2T7UXS|bacb6b7b99a448c7d9434d9cd98dd3fd5ec88080,DUB,LGW,2018-02-12T09:23:16.628Z,1
2T7UXS|bacb6b7b99a448c7d9434d9cd98dd3fd5ec88080,LGW,DUB,2018-02-12T09:23:16.628Z,1
2T7V26|4649326b42dee8bc6f37cf94e7e9f411dbb62d55,DUB,LHR,2018-02-12T09:24:43.354Z,1
2T7V26|4649326b42dee8bc6f37cf94e7e9f411dbb62d55,LHR,DUB,2018-02-12T09:24:43.354Z,1
2T7V8S|e8c6973a9e438bbf1b696fb14194967ed2fb8aa3,BRS,DUB,2018-02-12T09:29:13.860Z,1
2T7V8S|e8c6973a9e438bbf1b696fb14194967ed2fb8aa3,DUB,BRS,2018-02-12T09:29:13.860Z,1
2T7VS6|22e79d20806283452a2505d382722c3e2545f23c,DUB,HAM,2018-02-12T09:41:23.534Z,1
2T7VS6|22e79d20806283452a2505d382722c3e2545f23c,HAM,DUB,2018-02-12T09:41:23.534Z,1
